SHA,Message,Author,Date
597e70d69f8a2c0023d0a001c819fed3c2c2ac3a,Improve eslint derived fixtures,Joe Savona,2023-05-08T21:10:07Z
8920fc0b2f82f8922c082c271503e3c156ed85cc,"Dont count throw as an exit node (React semantics) 

React will retry or abort components that throw (depending on a few conditions), 
so from React's perspective a `throw` statement is not a normal exit node. Thus 
the Rules of Hooks really have a caveat: the set of hooks that are called _in an 
execution that returns successfully_ must be consistent. Examples such as the 
following are therefore allowed: 

```javascript 

function Component(props) { 

if (props.cond) { 

throw new Error(...); 

} 

useHook(); 

} 

``` 

By modeling `throw` as an exit node, we rejected cases such as this. This diff 
changes to not model throws as exit nodes. #1584  changes this to make it an 
option, since some cases will want to consider throw as an exit node.",Joe Savona,2023-05-08T20:58:46Z
7dedc6cc724d168a81e0e2d7e9a943a0bb31a78e,Fix test for hook name to match lint rule,Joe Savona,2023-05-08T19:14:30Z
fd007be0d07e37ccbd38b805842a89faf7a16e04,"Fixtures from ESLint rule 

Incorporates the fixtures from eslint-plugin-react-hooks using a script, so that 
we can easily update them in the future. For each fixture we run the compiler 
with and without hooks validation first so that we know if the fixture is 
expected to pass — we have some false positives and false negatives that i can 
work through. For example we accidentally think that `userFetch()` is a hook, 
oops. Fixtures that should pass but error, or that should error but pass, are 
marked as `todo.<name>` or `todo.error.<name>`. 

While i was here i added the ability to have fixtures in subdirectories for 
grouping purposes.",Joe Savona,2023-05-08T19:10:43Z
7ac5e9a602347f3b7d26c60a549c483d3bc88bbf,"Small flowconfig fixes (#26784)

- The whole project root is included by default anyway, the include
section should be redundant and just misleading.
- The generated ignore paths ignore more than intended as they didn't
escape the `.` for regex.

Test Plan:
- wait for CI
- tested the ignore pattern change with renaming files and seeing the
expected files ignored for flow",Jan Kassens,2023-05-08T16:07:48Z
6bbe3111c08c5c00a37f12aa6c1dc1f086a8b938,"ValidateUnconditionalHooks pass using dominators 

See the code comments for more, but the basic idea here is that we use the post 
dominator tree to find the set of basic blocks which are guaranteed reachable in 
each function. Those are the only blocks where it is safe to call hooks, and we 
error for hook calls in any other blocks.",Joe Savona,2023-05-08T15:55:14Z
2ddd00dbb1771617565133a01eb61a8c8e1d358d,"Implement dominator/post-dominator tree calculation 

Implements an efficient algorithm for computing the dominator (or post 
dominator) tree of a CFG, following 
https://www.cs.rice.edu/~keith/Embed/dom.pdf. This is used/tested in the next PR 
to validate that hooks are called unconditionally. 

note: I clean up the implementation quite a bit late in the stack in #1584",Joe Savona,2023-05-08T15:55:13Z
5b0f56694125506623bdd9799c23378bb15e637f,"Example of ""unnecessary"" memoization of lambdas 

I noticed this while demoing Forget to React Org alum Christoph Nakazawa — in 
array.map calls (and other APIs that take a lambda as input) we sometimes end up 
memoizing the lambda. It's technically correct since the function _could_ return 
the lambda, and then we'd need it to be memoized. It's tricky because array.map 
is often called on nested objects, where even if we had type inference on the 
outer value we wouldn't know for sure that the inner property is an Array and 
not some other data type with a custom .map. For example in 
`data.feedback.comments.edges.map(edge => ...)`, even if we knew that `data` was 
an Object, we wouldn't know that data.feedback.comments.edges is an Array 
without cross-file type knowledge. 

But it's definitely wasteful to memoize these lambdas, so we should brainstorm 
options. One option that stands out right away: if the lambda has zero 
dependencies, then we could lift it out to module scope and refer to it by name.",Joe Savona,2023-05-11T05:09:17Z
11cee99968e8a2afe97f12238656c5de13656ef7,[snap runner][easy] reverse diff order,Mofei Zhang,2023-05-08T18:58:32Z
16d053d592673dd5565d85109f259371b23f87e8,"Add useFormStatus to server rendering stub (#26788)

This was an oversight when I set up the hook in #26719.",Andrew Clark,2023-05-07T00:39:08Z
efb381bbf981aedbf4eb9e1bd0e6e30abce266d1,"[Release Script] Print a hint where to get the token (#26783)

I always forget where to get it.",dan,2023-05-05T19:08:14Z
b00e27342d6ff0f2a3a57b8e1edf66290d27cf07,"Use native scheduler if defined in global scope (#26554)

Co-authored-by: Dan Abramov <dan.abramov@gmail.com>",Samuel Susla,2023-05-05T13:01:31Z
2332155161eb414889d25f83a2ff1fead330c961,"ValidateHooksUsage 

Adds a validation pass to check that the only thing you can do with hooks is 
call them. A follow-up PR (still early WIP) will check the other aspect of the 
rules of hooks, that they are not called conditionally. That's a more involved 
algorithm.",Joe Savona,2023-05-04T20:33:43Z
f75cf6fe386ef46cfa6b3fd100a287db31b05a98,Fix fbt (again),Joe Savona,2023-05-04T22:19:41Z
783e7fcfa3e354b3be13f5403fc2fd2260db00b4,"React DevTools 4.27.6 -> 4.27.7 (#26780)

List of changes:
* DevTools: fix backend activation ([hoxyq](https://github.com/hoxyq) in
[#26779](https://github.com/facebook/react/pull/26779))
* fix[dynamic-scripts-injection]: unregister content scripts before
registration ([hoxyq](https://github.com/hoxyq) in
[#26765](https://github.com/facebook/react/pull/26765))",Ruslan Lesiutin,2023-05-04T17:22:47Z
377c5175f78e47a3f01d323ad6528a696c88b76e,"DevTools: fix backend activation (#26779)

## Summary
We have a case:
1. Open components tab
2. Close Chrome / Firefox devtools window completely
3. Reopen browser devtools panel
4. Open components tab

Currently, in version 4.27.6, we cannot load the components tree.

This PR contains two changes:
- non-functional refactoring in
`react-devtools-shared/src/devtools/store.js`: removed some redundant
type castings.
- fixed backend manager logic (introduced in
https://github.com/facebook/react/pull/26615) to activate already
registered backends. Looks like frontend of devtools also depends on
`renderer-attached` event, without it component tree won't load.

## How did you test this change?
This fixes the case mentioned prior. Currently in 4.27.6 version it is
not working, we need to refresh the page to make it work.

I've tested this in several environments: chrome, firefox, standalone
with RN application.",Ruslan Lesiutin,2023-05-04T16:34:57Z
aef7ce5547c9489dc48e31f69b002cd17206e0cb,"[Flight] Progressively Enhanced Server Actions (#26774)

This automatically exposes `$$FORM_ACTIONS` on Server References coming
from Flight. So that when they're used in a form action, we can encode
the ID for the server reference as a hidden field or as part of the name
of a button.

If the Server Action is a bound function it can have complex data
associated with it. In this case this additional data is encoded as
additional form fields.

To process a POST on the server there's now a `decodeAction` helper that
can take one of these progressive posts from FormData and give you a
function that is prebound with the correct closure and FormData so that
you can just invoke it.

I updated the fixture which now has a ""Server State"" that gets
automatically refreshed. This also lets us visualize form fields.
There's no ""Action State"" here for showing error messages that are not
thrown, that's still up to user space.",Sebastian Markbåge,2023-05-03T22:36:57Z
c10010a6a00911fe99452bc561dd47c3e15f4eb8,"[Fizz] Gracefully handle suspending in DOM configs (#26768)

E.g. if we suspend (throw a promise) in pushStartInstance today we might
have already pushed some chunks (or even child segments potentially). We
should revert back to where we were.

This doesn't usually happen because when we suspend in a component it
doesn't write anything itself, it'll always defer to som host instance
to do the writing.

There was a todo about this already but I'm not 100% sure it's always
safe when suspending. It should be safe when suspending just regularly
because it's just a noop. We might not even want ""throwing a promise"" in
this mechanism to be supported longer term but for now that's how a
suspend in internals.",Sebastian Markbåge,2023-05-03T22:13:47Z
f533cee8cb4fb54c170230741eea7902cb41ee06,Add useFormStatus to Flight fixture (#26773),Andrew Clark,2023-05-03T19:29:32Z
2c1117a8d008e34eb77eaaf7b8ef315a38644735,Reuse request so that a ReabableStream body does not become disturbed (#26771),Andrew Gadzik,2023-05-03T19:06:10Z
407e7b0c620d1bb20ce52ccaa8e8ae555ab3edc4,[snap runner] debug mode,Mofei Zhang,2023-05-03T18:50:27Z
7e990419c1314252ba78d2b0fa14c8dddaab72d4,[snap tester] Handle unexpected errors by failing fixture,Mofei Zhang,2023-05-03T18:50:25Z
253b05f28d02c2403b3f8210ee2b20182a054253,"Remove restriction on optional nesting 

We previously disallowed OptionalMemberExpression inside a normal 
MemberExpression, eg `(a?.b).c`. The new representation handles this case 
correctly so we can remove the restriction.",Joe Savona,2023-05-04T00:10:31Z
7ecee6a09148e3117c487438e4ef575bc6b569bc,"Support complex computed properties in OptionalMemberExpression 

Our previous lowering for OptionalMemberExpression reordered the evaluation of 
properties, such that we had to restrict the allowed properties to those that 
were safe for reordering. With the new representation we preserve order of 
evaluation, so we can relax the restriction. This unblocks a few cases in an 
internal product.",Joe Savona,2023-05-04T00:10:28Z
e192930cd4b4d8e19627db1c33dbc313767f03d8,"Remove unnecessary `optional` property on loads 

Now that _all_ optional expression types use the new representation, the 
optionality of all PropertyLoad and ComputedLoad is modeled via control flow (in 
HIR) and the structure of OptionalExpression (in ReactiveFunction). Thus we no 
longer need the `optional` properties on these load instructions — they're 
optional if they're part of an OptionalExpression.",Joe Savona,2023-05-04T00:10:27Z
a43fc2bcf3f4e854796c99e2e9414609ad1a36c7,"Consistently use new lowering for OptionalMemberExpression 

Earlier PRs in the stack change the way we lower OptionalMemberExpression, but 
only when they ultimately appear inside some OptionalCallExpression. This PR 
ensures that _all_ OptionalMemberExpressions get the new lowering. Note that one 
test case has what is arguably a regression, but the new behavior is also 
reasonable: if we see both `a.b?.c` and `a.b.c.` as dependencies of a scope, we 
previously inferred `a.b.c` as the dependency, but we now infer `a.b` as the 
dependency. This isn't as optimal as what we had before, but it also seems good 
enough for now. Also note that some cases are improved: `foo(a.b?.c)` would 
previously have taken `a.b` as a dependency, we now take the full value of 
`a.b?.c` as a dependency - more precise. 

So overall i'm inclined to land and follow-up on the one regression, since the 
overall model is more cohesive.",Joe Savona,2023-05-04T00:10:26Z
fa7a447b9ce5a4f0be592fc2946380b0fa3b29c0,"[Fizz] Check for nullish values on ReactCustomFormAction (#26770)

Usually we don't have to do this since we only set these in the loop but
the ReactCustomFormAction props are optional so they might be undefined.

Also moved it to a general type since it's a semi-public API.",Sebastian Markbåge,2023-05-03T18:35:26Z
b7972822b5887d05ae772ef757a453265b4b7aec,"useOptimisticState -> useOptimistic (#26772)

Drop the ""state"". Just ""useOptimistic"". It's cleaner.

This is still an experimental API. May not be the final name.",Andrew Clark,2023-05-03T18:26:00Z
388686f291afb2362fdc813c49f75b4132bc1314,"Add ""canary"" to list of allowed npm dist tags (#26767)

Forgot this allowlist existed. It's an extra safeguard, in case we mess
up the configuration somehow.",Andrew Clark,2023-05-03T16:36:34Z
8a25302c668d6f9a24f6680fb4947e9b388bb7d9,"fix[dynamic-scripts-injection]: unregister content scripts before registration (#26765)

## Summary
Fixes #26756.

DevTools is failing to inject `__REACT_DEVTOOLS_GLOBAL_HOOK__` hook in
incognito mode. This is not happening straight-forward, but if extension
is toggled on and off, the next time I try to open it I am receiving an
error that content script was already registered.

<img width=""676"" alt=""Screenshot 2023-05-02 at 14 36 53""
src=""https://user-images.githubusercontent.com/28902667/235877692-51c5d284-79d9-4b00-b62e-d25d5bb5e056.png"">

- Unregistering content scripts before attempting to register them
again. We need to inject `__REACT_DEVTOOLS_GLOBAL_HOOK__` on each page,
so this should be expected behaviour.
- Fixed error logging
 
## How did you test this change?
Local build of extension for Chrome, trying the same steps, which
resulted in an error.
No regression in performance, tested on react.dev, still the same.",Ruslan Lesiutin,2023-05-03T16:27:39Z
2c2476834a7c739ca239750b73f74aa1df144a93,"Rename ""next"" prerelease channel to ""canary"" (#26761)

The ""next"" prerelease channel represents what will be published the next
time we do a stable release. We publish a new ""next"" release every day
using a timed CI workflow.

When we introduced this prerelease channel a few years ago, another name
we considered was ""canary"". But I proposed ""next"" instead to create a
greater distinction between this channel and the ""experimental"" channel
(which is published at the same cadence, but includes extra experimental
features), because some other projects use ""canary"" to refer to releases
that are more unstable than how we would use it.

The main downside of ""next"" is someone might mistakenly assume the name
refers to Next.js. We were aware of this risk at the time but didn't
think it would be an issue in practice.

However, colloquially, we've ended up referring to this as the ""canary""
channel anyway to avoid precisely that confusion.

So after further discussion, we've agreed to rename to ""canary"".

This affects the label used in the version string (e.g.
`18.3.0-next-a1c2d3e4` becomes `18.3.0-canary-a1c2d3e4`) as well as the
npm dist tags used to publish the releases. For now, I've chosen to
publish the canaries using both `@canary` and `@next` dist tags, so that
downstream consumers who might depend on `@next` have time to adjust. We
can remove that later after the change has been communicated.",Andrew Clark,2023-05-03T16:10:32Z
e5c07ad3e171a796478542db0c8884b013f18c7c,[babel] Skip compilation if there's no function name,Sathya Gunasekaran,2023-05-03T13:32:58Z
404f627c2c26a2ffcb17459fe9eef5468c7a2701,"Improve conditional dependency tracking for optional member expr inside optional 
call 

When we traverse an OptionalExpression in PropagateScopeDependencies, we 
previously considered the entire value to be optional. With the changes in this 
stack to more accurately model OptionalMemberExpression, the `object` portion of 
an OptionalMemberExpression is now evaluated within the OptionalExpression. This 
PR refines the handling of OptionalExpression accordingly, so that we only treat 
the optional portion as conditional.",Joe Savona,2023-05-02T23:49:54Z
a1902b263d838fb6541837441fd8020ce23f2582,"Rename OptionalCall -> Optional for clarity 

The previous OptionalCall terminal and reactive value kinds are now used not 
just for optional calls, but for optional member expressions that appear within 
an optional call. This PR renames those data types to OptionalTerminal and 
OptionalExpression for clarity.",Joe Savona,2023-05-02T23:31:31Z
c46157b00bbf163910e67a6695672a7ba05498a3,"More accurately model OptionalMemberExpression 

Extends the new modeling of the previous diff to OptionalMemberExpression. In an 
example such as `a?.b?.c`, we now model that not only is the `.c` conditional, 
but our control flow graph accurately reflects the fact that the `.c` is only 
evaluated if `a.b` exists. Previously we knew it was conditional but the CFG 
allowed a path from a being null through to evaluation of `.c`.",Joe Savona,2023-05-02T22:44:06Z
73a203c1996071c448b00dbf7e6f7a15296550a9,"More accurately model nested OptionalCallExpression 

More accurately models nested OptionalCallExpression. Consider: 

```javascript 

a?.(b)?.(c) 

``` 

Our previous representation modeled it such that we treated the second function 
call as if it would be called regardless of whether `a` existed or not. We knew 
that the second call was conditional, so our test output was correct, but the 
control-flow graph didn't faithfully model the semantics. That bothered me. 

The new representation correctly models the control flow, and the fact that if 
`a` is null/undefined execution immediately aborts (not reaching the second call 
at all, nor the evaluation of its args), and evaluates the whole outer 
OptionalCallExpression to `undefined`. 

Note that nested optional member expressions still have the previous model — 
that's next to address.",Joe Savona,2023-05-02T22:00:12Z
9a12e8ba58a14288359036b130c1e86ae579da84,"Support OptionalCallExpression as LHS of LogicalExpression 

A common idiom is to map over some possibly-missing list of items from a data 
payload and fall back to an empty array: 

```javascript 

const renderedItems = data?.items?.map(renderItem) ?? []; 

``` 

The way we were lowering OptionalCallExpression meant that in this case, we'd 
end up with an OptionalCallTerminal as the terminal of the logical expression's 
test block, which violates our internal invariant. Logical test blocks must end 
in a Branch! This PR fixes the immediate issue, which is that the callee - in 
this case `data?.items?.map` — was being lowered prior to the 
OptionalCallTerminal instead of inside its test block. Changing that fixes the 
shape of the IR and makes this example work. 

As part of investigating this I realized that the way I originally handled 
lowering of optional call isn't quite right. The difference isn't observable 
unless we did more sophisticated DCE but we don't correctly model the fact that 
if `data.items` is null that the `map()` call won't occur. That is technically 
fine bc we do model the fact that the `map()` call is conditional, and notably 
its arguments are only conditional dependencies. So it's good enough. But in a 
follow-up I'll change to model the fact that `data.items` is null, that the map 
call isn't reachable at all.",Joe Savona,2023-05-02T22:00:11Z
fa4314841e7fdeef6e6bc5a7722fe74dc8e9fd89,"Remove deprecated workflow key from Circle config (#26762)

This key was only valid during the 2.0 beta period so we can remove it.",Andrew Clark,2023-05-02T18:59:36Z
8292c65d8456fa75ab425c2e2754417780581cea,"Add missing traverseValue() 

I don't think this one matters but just in case, we should always call 
traverseValue() when overriding visitValue().",Joe Savona,2023-05-02T18:07:12Z
dd6a9d6a03a04ed21319da90c3c0967b53d7f738,"Dont memoize hook calls in logical expressions 

Fix the previous bug — this was a simple oversight, where FlattenScopesWithHooks 
overrode `visitValue()` but failed to call `traverseValue()`. This meant that 
when we reached compound expressions such as LogicalExpressions that we didn't 
traverse into their nested values, and didn't see the hooks hidden there.",Joe Savona,2023-05-02T18:01:37Z
bfb84eed3b4c863474e0b2fa1d5dde3c638ec470,"Repro for memoized hook within logical expression 

Repro of a bug in which we incorrect memoize hook calls that are inside logical 
expressions (though the bug could occur for ternaries, optional calls, and 
sequence expressions too).",Joe Savona,2023-05-02T17:47:48Z
c0b011935643645f29f1248aae7fc1238d636481,"Start of architecture doc 

This is an attempt to get down some of the principles and goals that we've had 
partially written down, partially just thoroughly discussed amongst the team. 
It's rough draft quality but better than nothing, and gives us someplace to add 
to.",Joe Savona,2023-05-02T16:33:19Z
5dd90c562354758942c833b0a46923176e92208e,Use content hash for react-native builds (#26734),Samuel Susla,2023-05-02T11:04:02Z
559e83aebb2026035d47aa0ebf842f78d4cd6757,"[Fizz] Allow an action provide a custom set of props to use for progressive enhancement (#26749)

Stacked on top of #26735.

This allows a framework to add a `$$FORM_ACTION` property to a function.
This lets the framework return a set of props to use in place of the
function but only during SSR. Effectively, this lets you implement
progressive enhancement of form actions using some other way instead of
relying on the replay feature.

This will be used by RSC on Server References automatically by
convention in a follow up, but this mechanism can also be used by other
frameworks/libraries.",Sebastian Markbåge,2023-05-01T20:01:14Z
67f4fb02130b1fe1856289e3b66bb0b8cca57ff7,"Allow forms to skip hydration of hidden inputs (#26735)

This allows us to emit extra ephemeral data that will only be used on
server rendered forms.

First I refactored the shouldSkip functions to now just do that work
inside the canHydrate methods. This makes the Config bindings a little
less surface area but it also helps us optimize a bit since we now can
look at the code together and find shared paths.

canHydrate returns the instance if it matches, that used to just be
there to refine the type but it can also be used to just return a
different instance later that we find. If we don't find one, we'll bail
out and error regardless so no need to skip past anything.",Sebastian Markbåge,2023-05-01T19:35:57Z
8ea96ef84d8f08ed1846dec9e8ed20d2225db0d3,"[Fizz] Encode external fizz runtime into chunks eagerly (#26752)

in https://github.com/facebook/react/pull/26738 we added nonce to the
ResponseState. Initially it was used in a variety of places but the
version that got merged only included it with the external fizz runtime.
This PR updates the config for the external fizz runtime so that the
nonce is encoded into the script chunks at request creation time.

The rationale is that for live-requests, streaming is more likely than
not so doing the encoding work at the start is better than during flush.
For cases such as SSG where the runtime is not required the extra
encoding is tolerable (not a live request). Bots are an interesting case
because if you want fastest TTFB you will end up requiring the runtime
but if you are withholding until the stream is done you have already
sacrificed fastest TTFB and the marginal slowdown of the extraneous
encoding is hopefully neglibible

I'm writing this so later if we learn that this tradeoff isn't worth it
we at least understand why I made the change in the first place.",Josh Story,2023-05-01T17:50:36Z
491aec5d6113ce5bae7c10966bc38a4a8fc091a8,"Implement experimental_useOptimisticState (#26740)

This adds an experimental hook tentatively called useOptimisticState.
(The actual name needs some bikeshedding.)

The headline feature is that you can use it to implement optimistic
updates. If you set some optimistic state during a transition/action,
the state will be automatically reverted once the transition completes.

Another feature is that the optimistic updates will be continually
rebased on top of the latest state.

It's easiest to explain with examples; we'll publish documentation as
the API gets closer to stabilizing. See tests for now.

Technically the use cases for this hook are broader than just optimistic
updates; you could use it implement any sort of ""pending"" state, such as
the ones exposed by useTransition and useFormStatus. But we expect
people will most often reach for this hook to implement the optimistic
update pattern; simpler cases are covered by those other hooks.",Andrew Clark,2023-05-01T17:19:20Z
9545e4810c2dc8922f575b6d8f726503a7345d0c,"Add nonce support to bootstrap scripts and external runtime (#26738)

Adds support for nonce on `bootstrapScripts`, `bootstrapModules` and the external fizz runtime",Dan Ott,2023-05-01T16:19:02Z
5196fbd92b9fc4651164fb51bf888eb7570f8287,"Visit switch test case as scope dependency 

This can't be tested yet - we only support simple, safely re-orderable values as 
case test values - but it will easy to overlook later so i'm adding now.",Joe Savona,2023-05-01T15:51:58Z
86b0e91998a04b22bb54a95d54f4a7632efa902f,"Gate DevTools test to fix CI (#26742)

This test started failing recently in older versions of React because
the Scheduler priority inside a microtask is Normal instead of
Immediate. This is expected because microtasks are not Scheduler tasks;
it's an implementation detail.

I gated the test to only run in v17 because it's a regression test for
legacy Suspense behavior, and the implementation details of the snapshot
changed in v18.

Test plan
---------

Using latest:

```
yarn test --build --project devtools --release-channel=experimental profilingcache
```

Using v17 (typically runs in a timed CI workflow):

```
/scripts/circleci/download_devtools_regression_build.js 17.0 --replaceBuild
yarn test --build --project devtools --release-channel=experimental --reactVersion 17.0 profilingcache
```",Andrew Clark,2023-04-29T15:14:16Z
41d99ffcb94dd8976d782be1b79ce9d4d7f04cd5,"PropagateScopeDeps uses visitor infra 

PropagateScopeDependencies is one of the few places we don't use the new visitor 
infra for traversing ReactiveFunction. Or rather it _was_! 

Note that there's a bit less value here than in other places since we have to 
handle each terminal variant with custom logic, but at least it's more 
consistent with the rest of the codebase now.",Joe Savona,2023-04-29T00:14:02Z
b12bea62d9cfd9a925f28cb2c93daeda3865a64e,"Preinits should support a nonce option (#26744)

Currently there is no way to provide a nonce when using
`ReactDOM.preinit(..., { as: 'script' })`

This PR adds `nonce?: string` as an option

While implementing this PR I added a test to also show you can pass
`integrity`. This test isn't directly related to the nonce change.",Josh Story,2023-04-28T22:57:39Z
efbd68511db472120afa0f3eba78a7462f25ed30,Remove unused `initialStatus` parameter from `useHostTransitionStatus` (#26743),Sebastian Silbermann,2023-04-28T21:18:10Z
18282f881dae106ebf6240aa52c8c02fe7c8d6f2,"Fix: Update while suspended fails to interrupt (#26739)

This fixes a bug with `use` where if you update a component that's
currently suspended, React will sometimes mistake it for a render phase
update.

This happens because we don't reset `currentlyRenderingFiber` until the
suspended is unwound. And with `use`, that can happen asynchronously,
most commonly when the work loop is suspended during a transition.

The fix is to make sure `currentlyRenderingFiber` is only set when we're
in the middle of rendering, which used to be true until `use` was
introduced.

More specifically this means clearing `currentlyRenderingFiber` when
something throws and setting it again when we resume work.

In many cases, this bug will fail ""gracefully"" because the update is
still added to the queue; it's not dropped completely. It's also
somewhat rare because it has to be the exact same component that's
currently suspended. But it's still a bug. I wrote a regression test
that shows a sync update failing to interrupt a suspended component.",Andrew Clark,2023-04-28T19:35:14Z
1df89e992a7260d4690c3c82437d6d0ddd992d90,"Remove unnecessary temporary in tests 

We previously didn't support ternaries whose value was unused, so we had an 
extraneous temporary and console.log call to ensure the value counted as used. 
We now special-case ternary/conditional expressions which are in an 
ExpressionStatement to not prune them, so the temporary and log are now 
unnecessary.",Joe Savona,2023-04-27T17:43:43Z
d2f33dd524802245ce111917e4fd764b2657042f,"Retain locations when using babel cloneNode in lambdas 

It turns out the third parameter to `cloneNode` is [""If the third parameter is 
true, the cloned nodes exclude location 
properties.""](https://github.com/babel/babel/blob/c060e5e3d538a174a017edb7e75b07e80ccb55b7/packages/babel-types/src/clone/cloneNode.ts#L35-L39) 
strips away locations if its true, so to fix simply change this to false",Lauren Tan,2023-04-27T20:25:41Z
d5dee809338c551a8ff2301eabdfc9e83609eb91,"Failing test for fbt issue 

Specifically, the fbt plugin would error on a `null` loc as it [relies on it in 
one of its 
utils](https://github.com/facebook/fbt/blob/6a23a5374a757a49654d8304a3efea8eb9548eea/packages/babel-plugin-fbt/src/getNamespacedArgs.js#L82-L84), 
implying a missing `loc` somewhere in our pipeline after codegen",Lauren Tan,2023-04-27T20:25:41Z
3eed52b49b0885840ca236fee18724f3564b47e8,"Only debug with @debug pragma 

You don't always want to debug all the passes when you use @only, so split it 
out into its own pragma",Lauren Tan,2023-04-27T20:16:50Z
b69d70664cf52bac084ea092a1cf2d181239aa5e,"Console methods are readonly 

Defines common `console` methods to tell the compiler that they take readonly 
args. This ensures that things like `console.log()` aren't accidentally viewed 
as a mutation. Previously the pattern of ""build object, then log it after 
mutation is done"" would have grouped the console.log as part of the mutation and 
the log only would fire if the value got reconstructed. Now we know the log 
isn't mutating, and the log will happen regardless of whether the value is 
rebuilt or cached.",Joe Savona,2023-04-27T17:34:31Z
2ddbbd4735df509a5e34ad2ec2bcbc6beacb88db,"Exhaustive switches for some terminal handling 

Updates two points in the compiler that were easy to miss when adding new 
terminals: 

* HIRBuilder's `removeUnreachableFallthroughs()` nulls out unreachable 
fallthroughs, but this had a non-exhaustive `if` statement. It now uses a helper 
function which internally has an exhaustive switch. 

* LeaveSSA needs to schedule block fallthroughs, but had a non-exhaustive `if` 
statement. It also uses a helper function which internally has an exhaustive 
switch. 

cc @poteto since you ran into this (ie the compiler not alerting you to update 
these places) w your diffs.",Joe Savona,2023-04-26T23:34:26Z
afe2f5c810b10065ba8600ae367884e59c135465,"Support useMemo w named functions 

Supports useMemo invocations where the function is not an inline function, such 
as `useMemo(someFunction, [])`.",Joe Savona,2023-04-27T01:16:28Z
1cccd6a81574ea28cd5fac5da73955e9547e0fd6,"[hir] Clone babel nodes rather than reusing them 

There's state such as scope info sticking on to these nodes so reusing them can 
cause issues if a pass later on just uses scopes these directly.",Sathya Gunasekaran,2023-04-27T16:35:30Z
540bab085d571789f4562565eebfd0db9f36345c,"Implement experimental_useFormStatus (#26722)

This hook reads the status of its ancestor form component, if it exists.

```js
const {pending, data, action, method} = useFormStatus();
```

It can be used to implement a loading indicator, for example. You can
think of it as a shortcut for implementing a loading state with the
useTransition hook.

For now, it's only available in the experimental channel. We'll share
docs once its closer to being stable. There are additional APIs that
will ship alongside it.

Internally it's implemented using startTransition + a context object.
That's a good way to think about its behavior, but the actual
implementation details may change in the future.

Because form elements cannot be nested, the implementation in the
reconciler does not bother to keep track of multiple nested ""transition
providers"". So although it's implemented using generic Fiber config
methods, it does currently make some assumptions based on React DOM's
requirements.",Andrew Clark,2023-04-26T22:19:58Z
4a8c90a77cff6e931bbc0395b3f6405ccf900ee9,"[babel] Remove unsafe calls to path.stop() 

Discovered this in a recent attempt at syncing Forget to Meta, it seems 

that calling path.stop() is unsafe as it appears to have strange 

behavior in plugins that come after. This resulted in `import type 

{...}` not being compiled away in the post-babel output which isn't 

valid JS syntax. Removing the `stop()` calls fixes it 

Test plan: made these changes locally, synced my local changes to Meta and reran 
- in simulator and observe that it now runs and doesn't throw a syntax error",Lauren Tan,2023-04-26T21:16:34Z
b1eaf88c61dfaf3fedf4f58e45fad4cf519e8049,"[babel] Ensure only adding import specifier to non-namespace 

Missed this in the previous PR 

Test plan: P706162189 (some babel errors) before this PR, P706255523 has no 
errors",Lauren Tan,2023-04-26T19:16:21Z
e5f4b3008fcb598c1bd2b15ec0b52f05cd8a3b11,Rename things for clarity in PropagateScopeDeps,Joe Savona,2023-04-26T18:34:47Z
2aa3a284810424bee7064fa0748c260f8121bb5e,test case for debugger stmt in reactive scope,Joe Savona,2023-04-26T18:34:46Z
5b9992075c7127ff4e2b5361dd57b732f86b97ad,"Driveby optimization of DCE 

Lift a constant evaluation out of a loop",Joe Savona,2023-04-26T18:27:41Z
d4b8df54410eaae8adb81e94f32698ef9386b610,Address code review,Joe Savona,2023-04-26T18:27:40Z
e98823f93373d3e988ed2f9323a1b803b76f8935,"Generalize #1521 for PropertyLoad 

This is a more general version of the change from #1521. That PR ensured that 
LoadLocal temporaries accessed outside the instruction's scope are correctly 
promoted. However, we have a similar pattern with PropertyLoad. 

This PR adds a general mechanism for handling these type of indirections: any 
LoadLocal/PropertyLoad temporary accessed when it's defining scope is not active 
will be promoted to a declaration of the defining scope. Notably, we do this in 
a way that ensures that the dependencies are preserved, ie that we correctly 
view the operand of LoadLocal/PropertyLoad as a dependency of the current scope.",Joe Savona,2023-04-26T18:27:39Z
dd5069162a042731411b48a20f7397d0bbcda2b8,"This page left intentionally blank 

Supports EmptyStatement nodes by ignoring them. Note no tests because 
format-on-save clears away any empty statements and there is, rather 
frustratingly, no way to tell VSCode not to format on save for a specific file 
via the file contents itself or project configuration (at least, not that i can 
find).",Joe Savona,2023-04-26T18:27:38Z
8e7b68506f0b490c7eca3ee886bfd1ff7991d07c,"You get a debugger and you get a debugger and you get a 

Adds support for DebuggerStatement.",Joe Savona,2023-04-26T18:27:37Z
