SHA,Message,Author,Date
15df051c94533c70b065d51c41cf9b6b2f1dc6a6,"Add warning if return pointer is inconsistent (#20219)

Bugs caused by inconsistent return pointers are tricky to diagnose
because the source of the error is often in a different part of the
codebase from the actual mistake. For example, you might forget to set a
return pointer during the render phase, which later causes a crash in
the commit phase.

This adds a dev-only invariant to the commit phase to check for
inconsistencies. With this in place, we'll hopefully catch return
pointer errors quickly during local development, when we have the most
context for what might have caused it.",Andrew Clark,2020-11-11T15:06:37Z
9aca239f11f31109dc1a229aa1571c2bf02f5524,"Improved dev experience when DevTools hook is disabled (#20208)

Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>",Alphabet Codes,2020-11-11T14:36:51Z
12627f93b5357032881412abcc014da53a0b70f8,"Perform hasOwnProperty check in Relay Flight (#20220)

We simulate JSON.stringify in this loop so we should do a has own check.
Otherwise we'll include things like constructor properties.

This will actually make things throw less even when it should.",Sebastian Markbåge,2020-11-11T03:59:46Z
163199d8cc99309e765c85e93c6b9dd1f22c2974,Dedupe module id generation (#20172),Sebastian Markbåge,2020-11-11T03:58:58Z
76a6dbcb9ad93cf1e18606cb9280a1afc206b153,"[Flight] Encode Symbols as special rows that can be referenced by models … (#20171)

* Encode Symbols as special rows that can be referenced by models

If a symbol was extracted from Symbol.for(...) then we can reliably
recreate the same symbol on the client.

S123:""react.suspense""
M456:{mySymbol: '$123'}

This doesn't suffer from the XSS problem because you have to write actual
code to create one of these symbols. That problem is only a problem because
values pass through common other usages of JSON which are not secure.

Since React encodes its built-ins as symbols, we can now use them as long
as its props are serializable. Like Suspense.

* Refactor resolution to avoid memo hack

Going through createElement isn't quite equivalent for ref and key in props.

* Reuse symbol ids that have already been written earlier in the stream",Sebastian Markbåge,2020-11-11T03:56:50Z
35e53b4653fdfb9c1712ce4c07037f5f276b4e91,"[Flight] Simplify Relay row protocol (#20168)

* Simplify Relay protocol integration

* Encode Relay rows as tuples instead of objects

This is slightly more compact and more ressembles more closely the encoding
we use for the raw stream protocol.",Sebastian Markbåge,2020-11-11T03:54:42Z
16e6dadba67a49b4a12271a6c80fab48a4e1a2d4,"Encode throwing server components as lazy throwing references (#20217)

This ensures that if this server component was the child of a client
component that has an error boundary, it doesn't trigger the error until
this gets rendered so it happens as deep as possible.",Sebastian Markbåge,2020-11-11T00:35:27Z
e855f91e858d36758b8a67c8bd910c0971131451,"[Flight] Expand the fixture to use require.extensions (#20209)

* Expand fixture

Use .server convention. /server/index.js should really change too so it can be compiled but for now we treat it as bootstrapping code outside the compiled code.

Move App.server. It's part of the application code rather than the infra.

Add hybrid component used in both server/client and an extra component shared by multiple entry points.

* Use require.extensions to replace .client imports

The simplest server doesn't need AOT compilation. Instead we can just
configure require.extensions. This is probably not the best idea to use
in prod but is enough to show the set up.",Sebastian Markbåge,2020-11-10T20:48:51Z
c896cf9617626be54f4ef599578e6f8a3a874205,"Set return pointer when reusing current tree (#20212)

* Do not fix return pointers during commit phase

In the commit phase, we should be able to assume that the `return`
pointers in the just-completed tree are consistent. The render phase
should be responsible for ensuring these are always correct.

I've removed the `return` pointer assignments from the render phase
traversal logic. This isn't all of them, only the ones added recently
during the effects refactor. The other ones have been around longer so
I'll leave those for a later clean up.

This breaks a few SuspenseList tests; I'll fix in the next commit.

* Set return pointer when reusing current tree

We always set the return pointer on freshly cloned, work-in-progress
fibers. However, we were neglecting to set them on trees that are reused
from current.

I fixed this in the same path of the complete phase where we reset the
fiber flags.

This is a code smell because it assumes the commit phase is never
concurrent with the render phase. Our eventual goal is to make fibers a
lock free data structure.

Will address further during refactor to alternate model.",Andrew Clark,2020-11-10T19:20:04Z
08986601546f69ba2c3107b472862cf2cb30d2ce,"Add version of scheduler that only swaps MessageChannel for postTask (#20206)

* Fork SchedulerDOM to SchedulerPostTaskOnly

* Swap in postTask for MessageChannel

* Add SchedulerPostTaskOnly-test.js

* Update getCurrentTime

* Gate tests to source

* Prettier",Ricky,2020-11-10T17:11:46Z
393c452e39a72932af734c7c25998b48a20698f7,"Add ""nested-update"" phase to Profiler API (#20163)

Background:
State updates that are scheduled in a layout effect (useLayoutEffect or componentDidMount / componentDidUpdate) get processed synchronously by React before it yields to the browser to paint. This is done so that components can adjust their layout (e.g. position and size a tooltip) without any visible shifting being seen by users. This type of update is often called a ""nested update"" or a ""cascading update"".

Because they delay paint, nested updates are considered expensive and should be avoided when possible. For example, effects that do not impact layout (e.g. adding event handlers, logging impressions) can be safely deferred to the passive effect phase by using useEffect instead.

This PR updates the Profiler API to explicitly flag nested updates so they can be monitored for and avoided when possible.

Implementation:
I considered a few approaches for this.

Add a new callback (e.g. onNestedUpdateScheduled) to the Profiler that gets called when a nested updates gets scheduled.
Add an additional boolean parameter to the end of existing callbacks (e.g. wasNestedUpdate).
Update the phase param to add an additional variant: ""mount"", ""update"", or ""nested-update"" (new).
I think the third option makes for the best API so that's what I've implemented in this PR.

Because the Profiler API is stable, this change will need to remain behind a feature flag until v18. I've turned the feature flag on for Facebook builds though after confirming that Web Speed does not currently make use of the phase parameter.

Quirks:
One quirk about the implementation I've chosen is that errors thrown during the layout phase are also reported as nested updates. I believe this is appropriate since these errors get processed synchronously and block paint. Errors thrown during render or from within passive effects are not affected by this change.",Brian Vaughn,2020-11-10T14:40:30Z
93c3dc54b66166fd5df7d081a9b2c2ca76a2af00,react-devtools-inline: Remove css-sourcemap's when bundling for dist (#20170),Sean Keenan,2020-11-10T13:47:39Z
13a62feab8c39bc0292eb36d636af0bb4f3a78df,Fix path for SchedulerFeatureFlags (#20200),Ricky,2020-11-09T16:22:59Z
7a73d6a0f9ad43a6dce145e3cc47e88cc59fbbd7,"(Temporarily) revert unmounting error boundaries changes (#20147)

This reverts commits bcca5a6ca78b33504e0a328c411b043261e7e303 and ffb749c95e0361b3cfbbfc4e1a73bfa2fda0aa93, although neither revert cleanly since methods have been moved between the work-loop and commit-work files. This commit is a mostly manual effort of undoing the changes.",Brian Vaughn,2020-11-09T15:14:24Z
fc06cf8d3509329eba61a1f1f0b6f5c466f32bcc,Fix typo (#20188),inokawa,2020-11-09T14:17:40Z
c29710a570f01736a24d66af7b14edf3deef7f68,fix: useImperativeMethods to useImperativeHandle (#20194),Jack Works,2020-11-08T19:59:53Z
6b28eb6175e5251b31507749b79c55c0e389b6ef,"Add workspaces hash to yarn cache key (#20154)

* Add branch to yarn cache key

* Add checksum check for workspace info

* Fix yaml

* Try moving the command

* How about here

* Just inline it

* i hate it here

* try reverting back

* Add run

* idk

* try inlining the command everywhere

* Create workspace_info.txt when we create the cache

* Delete the timestamp",Ricky,2020-11-03T20:02:06Z
31d096605c31d58361cfe97bb02dac1a5a34959f,typo fix in comment (#20153),Deniz Susman,2020-11-03T14:57:56Z
2af07d3f4d3b5bf5d34b66d1bd64c9b521713125,[Flight Fixture] Server + Client Components (#20150),Dan Abramov,2020-11-03T03:00:23Z
c3e20f18fe37993ddcbf11dccb55663b4c0d02fd,"Add Relay specific React Native build of Flight (#20149)

This adds a new dimension similar to dom-relay. It's different from
""native"" which would be Flight for RN without Relay.

This has some copy-pasta that's the same between the two Relay builds but
the key difference will be Metro and we're not quite sure what other
differences there will be yet.",Sebastian Markbåge,2020-11-03T02:49:48Z
454c2211c09bfa2fd5475c25665f3bbeb6882841,"Refactor SchedulerHostConfigs (#20025)

* Remove SchedulerHostConfigs

* Fix builds

* Fix forks

* Move SchedulerNoDom check to npm/index.js

* Fix tests

* Add @gate source

* Gate build-only test to build test runs",Ricky,2020-11-02T17:46:58Z
56e9feead0f91075ba0a4f725c9e4e343bca1c67,"Remove Blocks (#20138)

* Remove Blocks

* Remove Flight Server Runtime

There's no need for this now that the JSResource is part of the bundler
protocol. Might need something for Webpack plugin specifically later.

* Devtools",Sebastian Markbåge,2020-10-31T06:03:45Z
3fbd47b86285b6b7bdeab66d29c85951a84d4525,"Serialize pending server components by reference (lazy component) (#20137)

This now means that if a server component suspends, its value becomes a
React.lazy object. I.e. the element that rendered the server component
gets replaced with a lazy node.

As of #19033 lazy objects can be rendered in the node position. This allows
us to suspend at the location of the server component while we're waiting
on its content.

Now server components has the same capabilities as Blocks to progressively
reveal its content.",Sebastian Markbåge,2020-10-31T00:19:46Z
930ce7c15a50a8d67f24a0bd85ec0937bc84afd6,"Allow values to be encoded by ""reference"" to a value rather than the value itself (#20136)

These references are currently transformed into React.lazy values. We can use these in
React positions like element type or node position.

This could be expanded to a more general concept like Suspensey Promises, asset references or JSResourceReferences.

For now it's only used in React Element type position.

The purpose of these is to let you suspend deeper in the tree.",Sebastian Markbåge,2020-10-30T20:02:03Z
39eb6d1765cad681dc78b8955c39ed819064e7b4,Rename (#20134),Sebastian Markbåge,2020-10-30T01:58:32Z
ffd84233568fd9d277eaba7c01d53d516f6f132f,"[Flight] Add support for Module References in transport protocol (#20121)

* Refactor Flight to require a module reference to be brand checked

This exposes a host environment (bundler) specific hook to check if an
object is a module reference. This will be used so that they can be passed
directly into Flight without needing additional wrapper objects.

* Emit module references as a special type of value

We already have JSON and errors as special types of ""rows"". This encodes
module references as a special type of row value. This was always the
intention because it allows those values to be emitted first in the stream
so that as a large models stream down, we can start preloading as early
as possible.

We preload the module when they resolve but we lazily require them as they
are referenced.

* Emit module references where ever they occur

This emits module references where ever they occur. In blocks or even
directly in elements.

* Don't special case the root row

I originally did this so that a simple stream is also just plain JSON.

However, since we might want to emit things like modules before the root
module in the stream, this gets unnecessarily complicated. We could add
this back as a special case if it's the first byte written but meh.

* Update the protocol

* Add test for using a module reference as a client component

* Relax element type check

Since Flight now accepts a module reference as returned by any bundler
system, depending on the renderer running. We need to drastically relax
the check to include all of them. We can add more as we discover them.

* Move flow annotation

Seems like our compiler is not happy with stripping this.

* Some bookkeeping bug

* Can't use the private field to check",Sebastian Markbåge,2020-10-30T00:57:31Z
343d7a4a7eb621a31ba946309b557e0988be3a63,"Fast Refresh: Don't block DevTools commit hook (#20129)

In some scenarios (either timing dependent, or pre-FR compatible React versions) FR blocked calling the React DevTools commit hook. This PR adds a test and a fix for that.",Brian Vaughn,2020-10-29T17:23:57Z
b6a750be3ca0fc4126ef018e205c951b890c1881,Make DevTools Websocket retry delay configurable (#20107),Brian Vaughn,2020-10-29T02:08:47Z
779a472b0901b2d28e382f3850b2ad09a555b014,"Prevent inlining into recursive commit functions (#20105)

Adds a bunch of no-inline directives to commit phase functions to
prevent them from being inlined into one of our recursive algorithms.

The motivation is to minimize the number of variables in the recursive
functions, since each one contributes to the size of the stack frame.

Theoretically, this could help the performance of both the recursive
and non-recursive (iterative) implementations of the commit phase,
since even the iterative implementation sometimes uses the JS stack.",Andrew Clark,2020-10-27T19:51:34Z
25b18d31c8b7ffd256416672dc21c50dd22ac3dc,"Traverse commit phase effects iteratively (#20094)

* Move traversal logic to ReactFiberCommitWork

The current traversal logic is spread between ReactFiberWorkLoop and
ReactFiberCommitWork, and it's a bit awkward, especially when
refactoring. Idk the ideal module structure, so for now I'd rather keep
it all in one file.

* Traverse commit phase effects iteratively

We suspect that using the JS stack to traverse through the tree in the
commit phase is slower than traversing iteratively.

I've kept the recursive implementation behind a flag, both so we have
the option to run an experiment comparing the two, and so we can revert
it easily later if needed.",Andrew Clark,2020-10-27T19:02:19Z
06a4615be28bc34f53ce1d9523995c83106b07e7,"Allow Node 15.x (#20108)

Co-authored-by: Justus Hämäläinen <me@justushamalainen.fi>",Justus Hämäläinen,2020-10-27T15:16:16Z
4e5d7faf54b38ebfc7a2dcadbd09a25d6f330ac0,Fix error loading source maps for devtools extension (#20079),Sy Tran Dung,2020-10-22T15:26:24Z
3314115cb484af42e7090180503ea9850aaa1e1a,"Overly eager update-notifier usage in react-devtools (#20078)

Co-authored-by: abhyuday <abhyuday@miqdigital.com>",Abhyuday Bharat,2020-10-22T12:52:14Z
eaaf4cbce76db03850401fa6a2dcb9cabbcdf3c3,17.0.1,Dan Abramov,2020-10-22T12:24:46Z
928a819a28b1c7867f891d20e4b4373ab39b8b74,"Use react-shallow-renderer@16.14.1 in yarn.lock (#20072)

This ensures that tests are run against the latest published version. This
merely updates the version in `yarn.lock` and not in `react-test-renderer`'s
`package.json` to avoid having to cut another release of `react-test-renderer`.",Minh Nguyen,2020-10-21T12:37:34Z
6f62abb58ae46d9c88525635f1790487285666e6,Remove usage of Array#fill (#20071),Dan Abramov,2020-10-21T12:17:44Z
40cfe1f486a6f3901f98e7856cb7974690f311e9,Update CHANGELOG.md,Dan Abramov,2020-10-21T00:15:28Z
a50f638b064f109c33d3189f9ed6419e700de0f8,Link to the blog post,Dan Abramov,2020-10-20T20:51:41Z
f021a983aa46ea56c5092a55f8002a96c239fc1b,Bump versions for 17 (#20062),Dan Abramov,2020-10-20T20:41:18Z
46ed2684718d160b06cf6e4f5f5ecf70c7b8974c,Add React 17 changelog,Dan Abramov,2020-10-20T20:22:00Z
d1bb4d851f4956cb64ad0ae1867153c23409f971,Profiler: Include ref callbacks in onCommit duration (#20060),Brian Vaughn,2020-10-20T18:35:57Z
c59c3dfe554dafb64864f3bbcfff6ffe51f32275,"useRef: Warn about reading or writing mutable values during render (#18545)

Reading or writing a ref value during render is only safe if you are implementing the lazy initialization pattern.

Other types of reading are unsafe as the ref is a mutable source.

Other types of writing are unsafe as they are effectively side effects.

This change also refactors useTransition to no longer use a ref hook, but instead manage its own (stable) hook state.",Brian Vaughn,2020-10-19T20:05:00Z
75726fadfd4ab063390805bf5baab966c8523d2c,DevTools fix props editing for host components (#20055),Brian Vaughn,2020-10-19T19:21:41Z
51a3aa6afbfd9f239f3a435ff12a2da5870ab925,DevTools 4.8.2 -> 4.9.0 bump,Brian Vaughn,2020-10-19T15:20:54Z
7b6cac95229be79f4f7504f2ccd87d2a0a0f87e2,"Improved Profiler commit hooks test (#20053)

Previously the tests didn't ensure that time spent during cascading render was not included in duration reported by commit hooks.",Brian Vaughn,2020-10-19T13:36:00Z
dfb6a403357d5ac2c0ea87aa6e5a4f947de342f8,[Fast Refresh] Fix crashes caused by rogue Proxies (#20030) (#20039),Kai Riemann,2020-10-17T16:47:52Z
37cb732c59863297e48f69ac1f6e2ba1aa1886f0,"Use bitwise OR to define flag masks (#20044)

Easier to read, harder to mess up. These expressions get simplified by
Closure, so there's no runtime impact.",Andrew Clark,2020-10-16T20:30:35Z
eb3181e7722905933da3b53ebff05339f12a3ba6,"Add Visibility flag for hiding/unhiding trees (#20043)

* Add Visibility flag for hiding/unhiding trees

There's `beforeblur` logic in the snapshot phase that needs to visit
every Suspense boundary whose visibility is toggled. Right now it does
that by visiting Placement and Deletion effects. That includes many
unrelated nodes.

By adding a new flag specifically for toggling Visibility, we will only
visit the relevant Suspense (and Offscreen) boundaries, instead of all
nodes that have a Placement.

Potential follow-ups (not urgent):

- The `beforeblur` logic also has a check to see whether the visibility
was toggled on or off. It only cares about things being hidden. As a
follow up, I can split the Visibility flag into separate Hide/Show
flags, and only visit Hide.
- Now that this is separate from Update, we can move the rest of the
Suspense's layout effects (like attaching retry listeners) to the
passive phase.

* Gate behind createEventHandle feature flag

Only need to visit deleted and hidden trees during the snapshot phase
if the experimental `createEventHandle` flag is enabled. Currently,
it's only used internally at Facebook, not open source.",Andrew Clark,2020-10-16T16:49:07Z
0dd809bdfad2c2d714e369bb7f0082ce3ac34f9c,"Remove last schedulePassiveEffectCallback call (#20042)

Now there's only a single place where the passive effect callback
is scheduled.",Andrew Clark,2020-10-16T16:06:55Z
e9f5ad2584ddb0d42a96045c9b23d0b4d9311331,"Remove Set bookkeeping for root events (#19990)

* Remove dead code branch

This function is only called when initializing roots/containers (where we skip non-delegated events) and in the createEventHandle path for non-DOM nodes (where we never hit this path because targetElement is null).

* Move related functions close to each other

* Fork listenToNativeEvent for createEventHandle

It doesn't need all of the logic that's needed for normal event path.

And the normal codepath doesn't use the last two arguments.

* Expand test coverage for non-delegated events

This changes a test to fail if we removed the event handler Sets. Previously, we didn't cover that.

* Add DEV-level check that top-level events and non-delegated events do not overlap

This makes us confident that they're mutually exclusive and there is no duplication between them.

* Add a test verifying selectionchange deduplication

This is why we still need the Set bookkeeping. Adding a test for it.

* Remove Set bookkeeping for root events

Root events don't intersect with non-delegated bubbled events (so no need to deduplicate there). They also don't intersect with createEventHandle non-managed events (because those don't go on the DOM elements). So we can remove the bookeeping because we already have code ensuring the eager subscriptions only run once per element.

I've moved the selectionchange special case outside, and added document-level deduplication for it alone.

Technically this might change the behavior of createEventHandle with selectionchange on the document, but we're not using that, and I'm not sure that behavior makes sense anyway.

* Flow",Dan Abramov,2020-10-16T15:49:41Z
b093528650db32b0112eb3adfcf9867e5f3b56d0,"test: Add regression test for hooks after error boundaries (#20002)

* test: Add regression test for hooks after error boundaries

* fix lint",Sebastian Silbermann,2020-10-16T15:07:27Z
f668b6c351c2654fef43e5f1ec24fd72a899d219,"Bump to latest eslint-config-fbjs (#20029)

* bump package to latest

* update files to respect lint

* disable object-type-delimiter rule to work with prettier

* disable rule to let flow check pass",oltrep,2020-10-16T15:06:08Z
8df7b7911aa7fc3a896fb29da29e09f574e931aa,"Remove Passive flag from ""before mutation"" phase (#20038)

We don't need to visit passive effect nodes during before mutation.

The only reason we were previously was to schedule the root-level
passive effect callback as early as possible, but now that
`subtreeFlags` exists, we can check that instead.

This should reduce the amount of traversal during the commit phase,
particularly when mounting or updating large trees that contain many
passive effects.",Andrew Clark,2020-10-16T13:21:58Z
2eb3181eb4247077eafc4df98d06d7a999ecf5d8,"fixed unfound node error when Suspense is filtered (#20019)

* fixed unfound node error when Suspense is filtered

* added a test for filtered Suspense node",IDrissAitHafid,2020-10-15T18:45:23Z
c57fe4a2c1402acdbf31ac48cfc6a6bf336c4067,"ReactIs.isValidElementType Unit Test extended with PureComponent case (#20033)

Co-authored-by: Adam Plocieniak <adam.plocieniak@allegro.pl>",adasq,2020-10-15T12:48:28Z
02da938fd51f6345ca185d571ea6628189ae81a7,"Don't double-invoke effects in legacy roots (#20028)

Large legacy applications are likely to be difficult to update to handle this feature, and it wouldn't add any value– since newer APIs that require this resilience are not legacy compatible.",Brian Vaughn,2020-10-15T12:40:12Z
d95c4938df670a8f0a13267bd89173737bb185e4,[EventSystem] Revise onBeforeBlur propagation mechanics (#20020),Dominic Gannaway,2020-10-14T22:38:57Z
b5eabd543f4a6c9d950f1bb5ec73da5a1c7c5caa,"Update changelog for 16.14, 15.7, 0.14.10 (#20027)",Dan Abramov,2020-10-14T19:52:37Z
020d3aa4e8df4455274b79b29e2452ae7f430ec0,"chore: downgrade source-map-support for stack ""fix"" (#20026)

* chore: downgrade source-map-support for stack ""fix""

* lint?",Simen Bekkhus,2020-10-14T19:45:54Z
4eb589169c83ba9d5cf4ecb2cf07c1f1576bba32,"DevTools: Handle restricted browser pages properly like new tab page, extensions page etc(only chrome and edge for now) (#20023)",Saikat Guha,2020-10-14T17:59:05Z
6d50a9d090a2a672fc3dea5ce77a3a05332a6caa,"Fixture: Legacy JSX Runtimes (#20012)

* Fixture: Legacy JSX Runtimes

* Add more comments",Dan Abramov,2020-10-14T17:28:03Z
f75f8b48a2ab14e31712389f91750c58de18c378,"DevTools always overrides the dispatcher when shallow rendering (#20011)

This is done so that any effects scheduled by the shallow render are thrown away.

Unlike the code this was forked from (in ReactComponentStackFrame) DevTools should override the dispatcher even when DevTools is compiled in production mode, because the app itself may be in development mode and log errors/warnings.",Brian Vaughn,2020-10-14T17:19:47Z
880587366d84f9d36dd606088bc7bad050ead77e,"Deprecate old test script commands (#19893)

* Deprecate old test script commands

* Update PR template test script

* Add test-stable and test-www-classic

* Update circle test names

* Rename test-www-classic to test-classic

* Missed some job renames

* Missed some more job renames",Ricky,2020-10-14T12:54:34Z
e614e6965749c096c9db0e6ad2844a2803ebdcb6,"handled a missing suspense fiber when suspense is filtered on the profiler (#19987)

Co-authored-by: Brian Vaughn <bvaughn@fb.com>",IDrissAitHafid,2020-10-13T17:38:58Z
7559722a865e89992f75ff38c1015a865660c3cd,Fix bad null check in DevTools highlight code (#20010),Brian Vaughn,2020-10-13T17:08:12Z
7e405d458d6481fb1c04dfca6afab0651e6f67cd,"[DevTools] Add DevTools forked Feature flags (#18994)

Also resolve an uncaught error in extension build (#18843).

Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>
Co-authored-by: Brian Vaughn <bvaughn@fb.com>",Nick Reiley,2020-10-12T17:07:10Z
48907797294340b6d5d8fecfbcf97edf0691888d,"Updated OVERVIEW.md to the new infos required when adding a new leaf node to the tree (#19981)

Co-authored-by: Idriss AITHAFID <Idriss.AITHAFID@um6p.ma>",IDrissAitHafid,2020-10-09T13:29:30Z
f46a80ae11ce606e5dc148f9399bef7c60a755a2,"Update outdated links and fix two broken links  (#19985)

* update all facebook.github.io links

* facebookincubator links : update some outdated links and fix two other broken links where they are actually the latest updated ones",Saikat Guha,2020-10-09T01:56:30Z
0a4c7c565146222a2b701455ba2d66540063b98d,"[Flight] Don't warn for key, but error for ref (#19986)

* Improve error message by expanding the object in question

* Don't warn for key/ref getters

* Error if refs are passed in server components or to client components",Sebastian Markbåge,2020-10-09T00:02:23Z
993ca533b42756811731f6b7791ae06a35ee6b4d,Enable eager listeners statically (#19983),Dan Abramov,2020-10-08T18:32:28Z
40c52de96043f56430d464a62635014f0e8dd900,"[Flight] Add Runtime Errors for Non-serializable Values (#19980)

* Error on encoding non-serializable props

* Add DEV time warnings to enforce that values are plain objects",Sebastian Markbåge,2020-10-08T18:11:15Z
6eca8eff08e293229c2ff957f175573faf994fc0,"updating the informations needed when adding a root node to a tree in react-devtools overview doc (#19979)

Co-authored-by: Idriss AITHAFID <Idriss.AITHAFID@um6p.ma>",IDrissAitHafid,2020-10-08T12:46:15Z
4ead6b53057ee6c6129a6d2f6e264232130b1fce,"Treat <time> tag as a normal HTML tag. (#19951)

<time> tag has been supported by Chrome since Chrome 62.0.
Remove workarounds which were in place to avoid friction with
versions before Chrome 62.

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",Shivam Sandbhor,2020-10-06T02:15:32Z
1992d973068d031083f507558d89ad91c0015709,"Revert ""Temporarily disable Profiler commit hooks flag (#19900)"" (#19960)",Brian Vaughn,2020-10-05T19:49:52Z
44d39c4d76c4ea4b26a2160ae6ba861babfb2b14,"Removed skip-error-boundaries modifications from old fork (#19961)

Technically this change is unnecessary, since the feature is controlled by a flag, but since we decided not to ship this in v17– I'm going to remove it for now entirely.",Brian Vaughn,2020-10-05T19:49:44Z
461cd84944c28a5715a16a19f2503c87068832d6,"Revert ""DevTools: Improve browser extension iframe support (#19854)"" (#19959)

This reverts commit a99bf5c5f4840c558f5e5923fcbe4ad6cb8ade98.",Brian Vaughn,2020-10-05T13:44:08Z
cc77be957e502ca6b855f1600d7fd11748dceb18,Remove unnecessary error overriding in (#19949),Paul Doyle,2020-10-02T21:10:46Z
97625272abe1fecc8ffba469795803ca8cfff9a7,Debug tracing tests for CPU bound suspense (#19943),Brian Vaughn,2020-10-01T16:02:26Z
43363e2795393a00fd77312a16d6b80e626c29de,Fix codestyle for typeof comparison (#19928),Eugene Maslovich,2020-10-01T15:26:49Z
8657ad4278334a072dc88ce8bb0ea4090fd944e2,"Fix(React DevTools) - prevent phishing attacks (#19934)

When a link opens a URL in a new tab with target=""_blank"", it is very simple for the opened page to change the location of the original page because the JavaScript variable window.opener is not null and thus ""window.opener.location can be set by the opened page. This exposes the user to very simple phishing attacks.",John Wilson,2020-10-01T15:25:38Z
91d2b6ef0189797dfc8f1dc6a89bc26fb2911b78,"DevTools: Remove ReactJS.org version check ""cheat"" (#19939)


Remove dead code as facebook.github.io/react always redirects to reactjs.org, which has prod version of react. so removing the ""cheat"" (#19939)",Saikat Guha,2020-10-01T14:16:50Z
5427b4657b3c23e2ab73b4ab906147c5c7927adf,"Temporarily disable Profiler commit hooks flag (#19900)


Temporarily disable Profiler commit hooks flag to verify it does not cause a regression.",Brian Vaughn,2020-09-30T19:58:20Z
1faf9e3dd5d6492f3607d5c721055819e4106bc6,"Suspense for CPU-bound trees (#19936)

Adds a new prop to the Suspense component type,
`unstable_expectedLoadTime`. The presence of this prop indicates that
the content is computationally expensive to render.

During the initial mount, React will skip over expensive trees by
rendering a placeholder — just like we do with trees that are waiting
for data to resolve. That will help unblock the initial skeleton for the
new screen. Then we will continue rendering in the next commit.

For now, while we experiment with the API internally, any number passed
to `unstable_expectedLoadTime` will be treated as ""computationally
expensive"", no matter how large or small. So it's basically a boolean.
The reason it's a number is that, in the future, we may try to be clever
with this additional information. For example, SuspenseList could use
it as part of its heuristic to determine whether to keep rendering
additional rows.

Background
----------

Much of our early messaging and research into Suspense focused on its
ability to throttle the appearance of placeholder UIs. Our theory was
that, on a fast network, if everything loads quickly, excessive
placeholders will contribute to a janky user experience. This was backed
up by user research and has held up in practice.

However, our original demos made an even stronger assertion: not only is
it preferable to throttle successive loading states, but up to a certain
threshold, it’s also preferable to remain on the previous screen; or in
other words, to delay the transition.

This strategy has produced mixed results. We’ve found it works well for
certain transitions, but not for all them. When performing a full page
transition, showing an initial skeleton as soon as possible is crucial
to making the transition feel snappy. You still want throttle the nested
loading states as they pop in, but you need to show something on the new
route. Remaining on the previous screen can make the app feel
unresponsive.

That’s not to say that delaying the previous screen always leads to a
bad user experience. Especially if you can guarantee that the delay is
small enough that the user won’t notice it. This threshold is a called a
Just Noticeable Difference (JND). If we can stay under the JND, then
it’s worth skipping the first placeholder to reduce overall thrash.

Delays that are larger than the JND have some use cases, too. The main
one we’ve found is to refresh existing data, where it’s often preferable
to keep stale content on screen while the new data loads in the
background. It’s also useful as a fallback strategy if something
suspends unexpectedly, to avoid hiding parts of the UI that are already
visible.

We’re still in the process of optimizing our heuristics for the most
common patterns. In general, though, we are trending toward being more
aggressive about prioritizing the initial skeleton.

For example, Suspense is usually thought of as a feature for displaying
placeholders when the UI is missing data — that is, when rendering is
bound by pending IO.

But it turns out that the same principles apply to CPU-bound
transitions, too. It’s worth deferring a tree that’s slow to render if
doing so unblocks the rest of the transition — regardless of whether
it’s slow because of missing data or because of expensive CPU work.

We already take advantage of this idea in a few places, such as
hydration. Instead of hydrating server-rendered UI in a single pass,
React splits it into chunks. It can do this because the initial HTML
acts as its own placeholder. React can defer hydrating a chunk of UI as
long as it wants until the user interacts it. The boundary we use to
split the UI into chunks is the same one we use for IO-bound subtrees:
the <Suspense /> component.

SuspenseList does something similar. When streaming in a list of items,
it will occasionally stop to commit whatever items have already
finished, before continuing where it left off. It does this by showing a
placeholder for the remaining items, again using the same <Suspense />
component API, even if the item is CPU-bound.

Unresolved questions
--------------------

There is a concern that showing a placeholder without also loading new
data could be disorienting. Users are trained to believe that a
placeholder signals fresh content. So there are still some questions
we’ll need to resolve.",Andrew Clark,2020-09-30T19:57:33Z
7f08e908b10a58cda902611378ec053003d371ed,Fix missing context to componentDidMount() when double-invoking lifecycles (#19935),Brian Vaughn,2020-09-30T19:56:19Z
9198a5cec0936a21a5ba194a22fcbac03eba5d1d,"Refactor layout effect methods (#19895)


Commit phase durations (layout and passive) are stored on the nearest (ancestor) Profiler and bubble up during the commit phase. This bubbling used to be implemented by traversing the return path each time we finished working on a Profiler to find the next nearest Profiler.

This commit removes that traversal. Instead, we maintain a stack of nearest Profiler ancestor while recursing the tree. This stack is maintained in the work loop (since that's where the recursive functions are) and so bubbling of durations has also been moved from commit-work to the work loop.

This PR also refactors the methods used to recurse and apply effects in preparation for the new Offscreen component type.",Brian Vaughn,2020-09-29T19:58:20Z
ba82eea3837e4aaeb5a30b7827b664a8c2128d2e,"Remove disableSchedulerTimeoutInWorkLoop flag (#19902)

We found and mitigated the root cause of the regression that led us to
temporarily revert this change. So now I'm un-reverting it.",Andrew Clark,2020-09-28T17:19:14Z
