SHA,Message,Author,Date
b111de486b1bdc747fe0f5795fe22697d151bb8c,fix: make sure global state is restored in the case of an exception in macrotask callback (#9093),Mitar,2018-12-01T05:07:46Z
33e669b22f69a1f9c9147528360fe0bba85534f0,"fix(ssr): computed properties should pass vm as first argument in ssr (#9090)

fix #8977",sqal,2018-12-01T05:05:13Z
f43ae6d151de3ab00a5fbd1bb5fd3fabf454de85,chore(typo): fix typo (#9085),Julian Rüth,2018-12-01T04:58:58Z
05e8bcfe5d308f280f3640df96bd170fbcf1a9b5,fix: fix server env detection in wechat mini program (#9075),Jay Fong,2018-12-01T04:58:29Z
1129d184482720bb52fa61f0a309645b7caaddd9,"refactor: reduce if-else nesting, coalesce conditions (#9060)",Joseph Anglada,2018-12-01T04:57:26Z
97086f365808a040f6cf1ddb12e2b3f63d7769bf,"fix(types): fix vm.$once argument type (#8995)

vm.$once should accept an event or array of events as first parameter.

fix #8983",hugoazevedosoares,2018-12-01T04:41:27Z
76443803e8878dc13a31ebed119abfd31573e7f1,"Typings: Improve $slots and $scopedSlots type to prevent unchecked access to undefined (#8946)

* fix(types): Declare $scopedSlots as potentially undefined to enable stricter TS checks

* fix(types): Fix tests

* fix(types): declare $slots option as potentially undefined

declare $slots option as potentially undefined to enable stricter TS checks",thenickname,2018-12-01T04:31:45Z
3cd4af4af0a8a67f5887d5fc967147d433c8612c,fix(types): support typing $el as SVGElement (#8809),Kaoru Hagihara,2018-12-01T04:30:31Z
0ba79e2588309ba386f570ed84d372611c4dd165,fix(types): accept `number` type as key on Vue.set/delete (#8707) (#8709),nel215,2018-12-01T04:28:52Z
ac217d2472bb92ce901ef1f46595b44a1b5d1a18,"fix(types): fix `renderError`arguments type (#8636)

fix #8635",st-sloth,2018-12-01T04:28:29Z
c711ec189aaf46399756e34d933ba5e0b6576c36,fix(types): support chain call for Vue.use and Vue.mixin (#8595),狼族小狈,2018-12-01T04:27:24Z
613cb52bf3e5fd6caee0a94fab953ac9fdd37924,"polish: improve invalid method warning with type info (#8974)

close #8017",Alexey Tirman,2018-11-30T23:06:24Z
a7658e03a16dc507f0abeba41aee705f773727d0,fix(data): skip recursive call if values are identical (#8967),Kael,2018-11-30T23:04:05Z
05001e695ebd0b0504d664197a4771463a0f5328,"fix(compiler): should keep newline after unary tags in <pre> (#8965)

fix #8950",Jovino Xu,2018-11-30T23:02:54Z
2bb3199da718be4e3150b5555bbf12364c3987be,"polish: warn duplicate keys when patching children into empty node (#8881)

close #8832",Daniel Santana Rocha,2018-11-30T23:01:45Z
758524134e71ae025238e16a4c1f2b30a1310fe8,"fix: v-bind object should be overridable with kebab-cased props (#8845)

In addition .sync should generate camelCased event name",GU Yiling,2018-11-30T22:56:41Z
80f17fa498f5df0388412877799dbd7573c44b2d,"fix(core): skip mixins and extends if child is already merged (#8870)

fix #8865",Kael,2018-11-30T22:54:16Z
374861f72b8b8fda5aa5d54f96bc2f297c775719,refactor: remove redundant ternary (#8848),Sultan Iman,2018-11-30T22:38:09Z
e29fbad0aceeb51a3e528fa8f2898522df4e0a0f,chore: fix lint,Evan You,2018-11-30T22:37:30Z
2e472c5e5e559a7a4083b4164ffe0c3911ce0651,"fix(component): clean up memory leak after loading async component completes (fix #8740) (#8755)

* fix(component): clean up memory leak after loading async component completes

* fix(async component): accounting for async components with loading property

* refactor(component): simplifying memory cleanup logic",Matt Lavallee,2018-11-30T22:36:08Z
5f6ef15fb2879411797aee0287b811977f6ebb42,polish: warn sequential index on <transition-group> (#8748),HcySunYang,2018-11-30T22:35:10Z
5624278fbe5d85cfe578d749da12b1e73c3e61a9,fix(ssr): check js assets more accurate in ssr webpack plugin (#8639),Clark Du,2018-11-30T22:32:28Z
4ecc21c29ec12bb33d3b426cb4d42c579e9b0f2d,feat(devtools): store functional render context on vnode in development (#8586),Rahul Kadyan,2018-11-30T22:31:44Z
2686818beb5728e3b7aa22f47a3b3f0d39d90c8e,"fix(error handling): handle errors on immediate watcher execution (#8581)

The handle callback call should be wrapped in a try/catch that explicitly calls handleError

fix #8567",Adrià Fontcuberta,2018-11-29T23:14:28Z
7b7164c11cbb74ed44ee086f0a82acfcc1ff47a2,"fix(v-model): avoid duplicate model transforms

This happens when a component directly passes down its own data object
to a child component. Fix #8436.",Evan You,2018-11-29T23:09:37Z
69730fac8f2c1f43e56a82c8b2ce24827a2a5e1e,chore: update badge for Vue CLI 3 (#8640),william-pan,2018-11-29T21:37:01Z
6cc070063bd211229dff5108c99f7d11b6778550,chore: update sponsors,Evan You,2018-11-26T14:51:30Z
1762a66204d4856e0725f09f12e4da16f403bf09,chore: update sponsors,Evan You,2018-11-19T05:22:21Z
3d220a65de8740fbc7d354bbda1563f67ad0034f,chore: update sponsors,Evan You,2018-11-13T03:03:20Z
0008e0c5cf5abcb458ddba53a6dfd9a34cf4316a,chore: update sponsors,Evan You,2018-11-09T19:55:41Z
d483a49c86874b2e75863b661f81feecd46ae721,"fix(compiler): normalize potential functional component children in v-for (#8558)

fix #8468",X.L,2018-10-24T18:02:45Z
59d4351ad8fc042bc263a16ed45a56e9ff5b013e,"fix(transition): handle local-formatted floats in toMs function.  (#8495)

fix #4894",Phablulo Joel,2018-10-24T17:58:25Z
8c2674ea6a742173d278f3d6c3c75f4999b84293,refactor: remove unnecessary judgment (#8493),阿林,2018-10-24T17:56:02Z
eb604529c62e9954305889122f34499ad75b3b45,fix: support modifier combination of click.right + .once (#8492),HcySunYang,2018-10-24T17:55:33Z
002acbe678a76efb57be2b80e4e6e54d8d82b08c,refactor(codegen): only generate pre data for possible components,Evan You,2018-10-24T17:52:35Z
0b16927c9d382b9cf134b131b898350340c2ee41,"fix(transition): check existence of `el.parentNode` (#8422)

fix #8199

* fix(transition): check existence of `el.parentNode`

If the new parentNode gets a `textContent` or `innerHTML` property during
patching, the `transition` node would have been detached early, which means
`el.parentNode` no longer exists.

* fix(vdom): should not reuse nodes with `textContent` / `innerHTML` props",Haoqun Jiang,2018-10-24T17:26:20Z
8f04135dbaa5f5f0500d42c0968beba8043f5363,"fix(parser): allow CRLFs in string interpolations (#8408)

fix #8103",Haoqun Jiang,2018-10-24T17:24:55Z
a64ff1957c35270b818aa9cfdfb2acb6e42ce2a9,"fix(lifecycle): updated should not be called after component being destroyed (#8381)

fix #8076",Haoqun Jiang,2018-10-24T17:24:31Z
a71853bfc5b6ee117af05408f4d75c80893d44e2,fix(v-pre): skip compiling custom component tags in v-pre blocks (fix #8286) (#8376),Haoqun Jiang,2018-10-24T17:24:07Z
504d5da7eff1c77117c2f57b0c4238e56de80fc5,fix(transition): transition-group should only listen for first-level children's end events (#8374),Vladimir Verstov,2018-10-24T17:23:12Z
96b833bc5da5e5179bd56f1352cda84560451b89,refactor: remove unnecessary code in html-parser.js (#8359),淼淼真人,2018-10-24T17:22:16Z
6eaf56e28d659f985934ae3a8782f90e9d6f1775,refactor: keep single source of truth (#8334),X.L,2018-10-24T17:21:14Z
5489339a30e25d1bdea4492ea253144ede0d31f1,"refactor(core): Replace ""var"" (#8299)

Replaces instances of ""var"" with ""let"" and ""const"" where applicable using the eslint 'no-var' and
'prefer-const' rules",Sam Lichlyter,2018-10-24T17:07:40Z
5cfdf1a2484fa73b572eae4afd196dcf9e1912ba,fix: handle undefined style properties in jsdom (fix #7444) (#8281),Alex Ivasyuv,2018-10-24T17:06:17Z
038ed86967b70a8b7305104e63afaa586857af48,polish(compiler): remove the extra space of v-for alias (#8233),yongningfu,2018-10-24T17:05:48Z
bfd722bb5d4a489a7c9f9b0f6681bf6f83f21bb5,types: add refInFor to VNodeData (#8229),Kael,2018-10-24T17:05:15Z
952ae33290d46b95b2f441fd336b71ffbae1dd27,polish: warn when an existing property starting with $ is not pro… (#8214),Eduardo San Martin Morote,2018-10-24T17:04:56Z
496635e7c9e56b30c3993c4c1dcb27559327e999,"types: add model option to functional components (#8212)

Closes #8210",Eduardo San Martin Morote,2018-10-24T17:03:48Z
bf2e2ed159f680cd4e230427ce94739c657c1b61,"types: allow functional components to return multiple VNodes (#8192)

close #8191",Zev Goldstein,2018-10-24T17:03:29Z
46b8d2c59dc259995a71662229ed52b8b8beeb38,"fix(server): use path.posix.join to generate public path (#8177)

fix #8167",Herrington Darkholme,2018-10-24T17:02:11Z
ecac831691d27cf7a10ec73a004d3fbad7623d1a,"fix(compiler): templates inside v-pre should be rendered to HTML (#8146)

close #8041",Kevin Ball,2018-10-24T17:01:29Z
61c32cc6732aaf225d868cee79872d9d9fdd5dcc,Fix: block unnecessary input event on input tag placeholder in IE (#8140),DongGyu Lee,2018-10-24T17:01:02Z
e9fc04ba50782c15703392272322e277fb92dd9a,test: fix assertion,Evan You,2018-10-24T16:58:21Z
aef2a5f3dbd5e52ec9d5ce026d7b858539057186,"fix(compiler): maybeComponent should return true when ""is"" attribute exists (#8114)

close #8101",Jovino Xu,2018-10-24T16:50:42Z
f5b5b3c96f00a321e0ba41f0d33a42b2338ef750,chore: use template strings in config.js (#8113),xudaashuai,2018-10-24T16:48:58Z
ecc239e47516d7f9a93b2cd49da4a2000960b8f7,"fix(for): use IE compatible regex in v-for regex (#8048)

Closes #7946",Eduardo San Martin Morote,2018-10-24T16:48:07Z
1b69cbde74fd1d183a0c8afd72e774b8bf1daa89,"refactor: add empty v-bind warning(re #7973) (#7988)

* refactor: add empty v-bind warnings

re #7973

* Update index.js",Yuhang Liu,2018-10-24T16:46:38Z
db7287c23b11bdc032fb0786e6617f3c6c40c835,"fix(shared): check dates in looseEqual (#7940)

Fix #7928
thanks to @w3cj for the initial version. This one is using getTime instead of toUTCString because it
is much faster to compare",Eduardo San Martin Morote,2018-10-24T16:45:06Z
7597bb06e0d9ba142f894de5b90b2bf2d7765e08,test: fix ssr tests,Evan You,2018-10-24T16:42:53Z
9d2f9a034f9c40d5ba6d8b1e131b1bfb675dc1cf,fix(sfc): avoid deindent when pad option is specified (#7647),katashin,2018-10-24T16:10:58Z
76fd45c9fd611fecfa79997706a5d218de206b68,build: upgrade eslint and use only non-stylistic rules,Evan You,2018-10-24T16:08:32Z
980801c8a3daf9cb7f435156487ee733037efd9b,build: use terser instead of uglify,Evan You,2018-10-24T14:50:37Z
eeb752f6b61b29e1089465bea6db23bdf461a056,build: upgrade typescript,Evan You,2018-10-24T14:44:05Z
52f9d3f492b9e5e6ec30f4986201ae774e5c460a,build: upgrade webpack & karma,Evan You,2018-10-24T14:41:38Z
b273bf7a95a2309398dfa9e27a7cd81d94312c92,build: upgrade rollup,Evan You,2018-10-23T22:45:59Z
12e8efc2e70123de31204800b195917a0ce77766,workflow: upgraded to babel 7 (#8948),Vikram Rangaraj,2018-10-23T22:40:55Z
93d1f5f8d6ac80369718ec7f845da9a36f2cf86a,chore: add extension to .eslintrc (#8904),Manoel,2018-10-23T22:22:19Z
265dd457789bf726f95dd0578c1ce65a8b6ae9fd,refactor(class-util): cache whitespace regex (#8743),宋铄运,2018-10-23T20:54:35Z
4f111f9225f938f7a2456d341626dbdfd210ff0c,refactor: empty function replace to noop (#8791),JJJ,2018-10-23T20:52:02Z
390ff8ede828f75795d1a880072159e3fc549e81,refactor: add missing else in genNode (#8600),Clark Du,2018-10-23T20:26:20Z
88f687cb26f0f7f1ef995647448244eb8e7a6877,refactor(transition): replace nested closure with static ones (#8547),宋铄运,2018-10-23T20:01:29Z
af819a07dd8c2afc94e670e81b5e248f82794334,"refactor(shared-utils): Improve readability and consistency in code comments (#8529)

Improvements that apply to all comments:
- Consistent use of periods
- Consistent use of commas
- Consistent capitalization
- Correct use of articles (a, an, the)

Improvements to specific comments:
- Correct pluralization in the description for helper functions
- Reword for clarity and break into shorter sentences the description
for `polyfillBind` function
- Reword for clarity the description for `genStaticKeys` function
- Add a previously missing description for `looseIndexOf` function

Fixes: https://github.com/vuejs/vue/issues/8528",Sagir Khan,2018-10-23T19:53:47Z
5e912976c45ca19d8524657bffe6883723027ed2,chore: update reference to already defined variable (#8518),sqal,2018-10-23T19:52:44Z
7ae1f4e0b53e268cb887c74a63352b6773f1f879,chore: tweak description (#8509),msrahman07,2018-10-23T19:52:19Z
19008ecd12b517de0292eb2b7f277fc404c4c417,ci: use customized ci image,Evan You,2018-10-22T20:21:01Z
99a51b452fa13fc4392e87215a8c3024adf5f710,"fix(types): make VNodeDirective properties optional, fix #8013 (#8003)",Kael,2018-10-22T20:09:23Z
4dec3b52c9b71f816e6b86d42ea53e9f2e559646,chore: remove useless code (#8002),李春,2018-10-22T20:04:54Z
6e5909869c0f2896c5d4b7d8b1145c50803136b4,refactor: set should return early if original def has getter but no setter (#7981),HcySunYang,2018-10-22T20:04:06Z
c356b29e322ecb2a13d041f99d69dfc883c68248,chore: add placeholder to firebase example (#7979),Akitaka Oba,2018-10-22T19:55:04Z
16021f321c6a1cf9ffed8a77e6ab8cf9a3b21134,chore: update suacelabs link,Evan You,2018-10-22T19:21:28Z
6514a37a5ac8d9c3f8edf8b6dc21b477ec97cc02,chore(readme): correct badge link (#8729),Shyam Chen,2018-10-22T19:14:39Z
0737d11a146818d975266953ee547a12a63a1a41,chore: new sponsor,Evan You,2018-10-04T15:03:55Z
e9888e2d51f1dbb971acb1c9db10fb458a5c7eb7,chore: update backers,Evan You,2018-10-04T15:01:49Z
704b22e853ecbba7c3d8ba58615d601cc1b985ba,chore: new sponsor,Evan You,2018-09-26T14:51:14Z
9d19f84d4e7a281484a6eb3f92e6a266a1adc243,"docs(readme): grammar fix, extra 'the' (#8887)",Spencer Davies,2018-10-02T05:56:24Z
79cabadeace0e01fb63aa9f220f41193c0ca93af,chore: fix OpenCollective silver tier,Evan You,2018-09-19T18:18:17Z
6b1d431a89f3f7438d01d8cc98546397f0983287,"Revert ""perf: avoid unnecessary re-renders when computed property value did not change (#7824)""

This reverts commit 653aac2c57d15f0e93a2c1cc7e6fad156658df19.",Evan You,2018-09-18T14:21:55Z
2ae4e298f1a028e4c3dde7cd9902a11e73eeb104,chore: lockfile maintenance,Evan You,2018-09-18T14:21:25Z
2a057844fa3ed87f8fa04cb9a86c4162f422be19,chore: update sponsor,Evan You,2018-09-18T14:21:15Z
a9eb198413e7b1baaf364e93ec3c093734529fe8,fix(types): relax the return type of props default option (#8537),katashin,2018-09-18T02:33:58Z
1e1ce0cac7d6c22c980021cbd3cb207a47e85dfb,"fix: replace hardcoded .parentNode with abstract ops, fix #8713 (#8714)",GU Yiling,2018-09-09T21:28:20Z
3b43c81216c2e29bd519c447e930d6512b5782e8,chore: update sponsors,Evan You,2018-08-27T19:05:41Z
d280937045988097b816c4497322acc8aaca2d86,test(e2e): trigger click on .new-todo instead of footer (#7938),Tim,2018-08-20T21:52:06Z
c21b89ebeda4c45024c2a71bc7a292d47ebc7ee1,fix(ssr): fix double escaping of staticClass values (#7859) (#8037),Haoqun Jiang,2018-08-20T21:49:18Z
59860b0a756526f37468655598c68d119f0e74bd,refactor: make the warning messages more explicit (close #7764) (#7881),Yuriy Alekseyev,2018-08-17T14:40:46Z
c94482743c41e9bfc745aa06d63f7f83bdd56991,"feat: add async option (#8240)

This is an option intended only for testing purposes, and should not be used in
application code.",Edd Yerburgh,2018-08-16T20:26:02Z
833175e9d6e8f47367e49e1752cd149a677cdae8,refactor: ignore control-regex lint for unsafeAttrCharRE (#8601),Clark Du,2018-08-14T13:12:26Z
9476d3e7428b6638d3243045d5a052ad5824d4e7,chore: update backers (#8649),d-pollard,2018-08-14T13:11:43Z
25a688ee314d82b584ef0f192d4016b75664a616,chore: update backers,Evan You,2018-08-13T21:48:11Z
312fd51770ca25a8b6b33603a6a91cebc5c5d3d2,chore: update sponsors,Evan You,2018-08-13T15:46:04Z
1e77d355add015ab1dd732a0d732bffa4af0f060,chore: new sponsor,Evan You,2018-08-07T22:02:13Z
3d36a443c755bf16f2656a8595dda9076f021a4a,fix: fix potential xss vulnerability in ssr when using v-bind,Evan You,2018-08-01T19:33:47Z
5a255d946c6c70218f6ebc0ddbf31029db696813,chore: update sponsors and backers,Evan You,2018-07-31T13:19:25Z
21112ecc691e25fc13b40985c0f0381e3911efa5,chore: update sponsor,Evan You,2018-07-18T21:33:48Z
48acf71a01e5665f72696d44aa5a8d8f1d137172,chore: remove bmqb,Evan You,2018-07-13T13:16:24Z
0e5306658ad7b83c553a6a3eeedb15f9066ab063,chore: sponsors,Evan You,2018-07-05T15:13:57Z
1f68e1eb013d528741ed14d2cbbeb7281563d330,chore: update sponsors,Evan You,2018-07-03T02:27:12Z
b10ea06a378ed5a677089d1b52d0414ca9e8d999,chore: update sponsors,Evan You,2018-07-01T14:15:15Z
52719ccab8fccffbdf497b96d3731dc86f04c1ce,chore: sponsor cleanup,Evan You,2018-06-11T20:54:26Z
bb953435afc4086d66d93b76bcaac2d1144f1e8d,chore: update sponsors,Evan You,2018-06-11T20:42:41Z
5e3823a5766da1df60481e1e7a20f36d08e716ce,chore(package.json): Add sideEffects: false field in package.json (#8099),Sean Larkin,2018-05-02T21:28:04Z
654e5f153dc88ee5fc853af6df178c4fc24abe98,chore: new sponsor,Evan You,2018-04-30T20:15:11Z
1abb944a71c13542a7203ac6beccb89def641a37,chore(typo): no dots at the end of the comments (#8087),Alexander,2018-04-26T12:14:16Z
1ff51be93c86c72f7a76c0478d22b11055bb8bf8,chore: new sponsor,Evan You,2018-04-25T20:13:50Z
97f113e7b548d9de252f1f02c0d93b58ec4b0bd6,chore: update sponsors,Evan You,2018-04-24T13:38:37Z
8cc7eaeadd00529e687920f9b837b01a9e96de54,chore: update sponsors,Evan You,2018-04-12T13:01:56Z
38d5459e109a83b4992168c673403503278ff3c1,chore: use reactive components count in benchmark (#7996),jonkofee,2018-04-10T16:34:58Z
62265035c0c400ad6ec213541dd7cca58dd71f6e,feat(weex): support object syntax of class (#7930),Zhenfei You,2018-04-07T04:24:23Z
ef0b25097957ae9ef9970be732d6e65cc78902e9,"feat(server, webpack-plugin): webpack 4 support (#7839)

SSR webpack 4 compat",Pooya Parsa,2018-04-07T04:23:59Z
575b6e77ab82b0bbc581aec3ea9b07135d2d1fcd,"fix(ssr): render initial and used async css chunks (#7902)

compatibility with webpack 4 + mini CSS extraction

close #7897",Clark Du,2018-04-07T04:22:22Z
ae6dcd63a017059644502f8741d8a514f3e9cf84,"fix(ssr): remove trailing hash in webpack module identifier when
generating client manifest",Evan You,2018-04-05T00:08:12Z
805a4fd67602f1ac2a063284c4e2ce35be07815e,chore: new sponsor,Evan You,2018-04-03T15:19:43Z
ee1a36820e3097ed23a114a70a1a87f2aea7456e,chore: update sponsor,Evan You,2018-04-02T13:18:19Z
19552a82a636910f4595937141557305ab5d434e,build: release 2.5.17-beta.0,Evan You,2018-03-23T23:29:02Z
dbf15103f797a54f41288af2a393b1e8ccee0aec,build: build 2.5.17-beta.0,Evan You,2018-03-23T23:28:59Z
950daca99b872e240131908aaa5ad1889f749476,types: make flow happy,Evan You,2018-03-23T23:21:45Z
f1480774372bd395f04beef20d8056a4d6b2ccfb,chore: format,Evan You,2018-03-23T23:21:34Z
faaf142cb620f864f5a6d65ab58c9fb1677c85c6,"refactor: reduce component mergeHook arg count

Because f43ce3a5 removed the two extra args from init hook",Evan You,2018-03-23T23:06:49Z
8227fb35240ab1f301c30a6ad5d4d25071fa7996,fix: add missing `asyncMeta` during VNode cloning (#7861),Luis Hernandez,2018-03-23T23:13:10Z
1bd6196fb234c28754d9a27095afe0b5b84990ad,"fix(codegen): support IE11 and Edge use of ""Esc"" key (#7887)

Closes #7880",Matheus Azzi,2018-03-23T23:08:55Z
7a145d86430bad65271f4d6ab1344b215fefe52a,fix(observer): invoke getters on initial observation if setter defined (#7828),Piotr Kaminski,2018-03-23T23:08:02Z
653aac2c57d15f0e93a2c1cc7e6fad156658df19,"perf: avoid unnecessary re-renders when computed property value did not change (#7824)

close #7767",Evan You,2018-03-23T23:03:27Z
f43ce3a5d8f73e273f2d03c9d86ea5662cda481a,"fix: invoke component node create hooks before insertion (#7823)

fix #7531",Evan You,2018-03-23T23:03:17Z
b7445a2b945dcded287601ace8e711ab5cf35ab5,"fix: beforeUpdate should be called before render and allow state mutation (#7822)

fix #7481",Evan You,2018-03-23T23:03:00Z
de42278d34f6a800cec5c7eb781c1b8b83a829dd,"fix: ensure init/prepatch hooks are still repsected

this address a regression introduced in 984927a which
causes vue-router#1338 to resurface.",Evan You,2018-03-23T23:01:24Z
a7d190d2491a573e8bdfcc05d70d341d191ea213,chore: update sponsors,Evan You,2018-03-23T21:02:48Z
943e5c242b6c3a8cc92478dc95aba0a5b4b49588,workflow: clean shell scripts (#7826),Léo Andrès,2018-03-22T14:02:40Z
903be9b91f7c41d40e228676df9d66d2c064fe23,"Revert ""refactor: remove unnecessary checks (#7875)""

This reverts commit 43551b4fb60f449eb28600023eb0d3a3cf604a0e.",Evan You,2018-03-22T14:01:53Z
49385e1efab90f8c75087a731de2fcdcb367941e,"types: add UMD global declaration to index.d.ts (#7868)

Users using Vue from e.g. the CDN might be using the global `.Vue` without importing the module.

See https://www.typescriptlang.org/docs/handbook/modules.html for details on the syntax",Ryan Cavanaugh,2018-03-22T13:58:04Z
43551b4fb60f449eb28600023eb0d3a3cf604a0e,refactor: remove unnecessary checks (#7875),Huo Chunyang,2018-03-22T13:56:05Z
7b387390aa917edffc0eabce0b4186ea1ef40e2c,"fix: correct the `has` implementation in the `_renderProxy` (#7878)

It's feasible that someone might ask if something other than a string is
in the proxy such as a `Symbol` that lacks a `charAt` method.  This aligns
the implementation with the `getHandler`.",dherman,2018-03-22T13:53:28Z
17d7a5f6bd28dda247ddeb02ed66ebc92182ded9,chore: update sponsors,Evan You,2018-03-20T14:26:32Z
25342194016dc3bcc81cb3e8e229b0fb7ba1d1d6,build: release 2.5.16,Evan You,2018-03-13T22:14:20Z
90891709708e8ebdc1522eed678a49eb9f312fda,build: build 2.5.16,Evan You,2018-03-13T22:14:16Z
62a922e865f5e578f67b386cb614abfc173d7851,"fix: fix wrongly matched named slots in functional components

This is a subtle edge case caused when a stateful component triggers
a self re-render, which reuses cached slot nodes. The cached slot
nodes, if returned from a functional render fn, gets the fnContext
property which causes subsequent slot resolving to not function
properly. To fix this, nodes returned from functional components
need to be cloned before getting assigned fnContext.

fix #7817",Evan You,2018-03-13T21:48:52Z
9084747e307dc9b415ff8e2a788c6a585a2a8f6c,"fix(core): Make set/delete warning condition for undefined, null and (#7818)

primitive values more precise.  Corrects #7452",Piotr Kaminski,2018-03-13T15:09:49Z
1a979c44d6543d89f8a7e26ad7f995b1bf2aee3c,"fix(ssr): fix v-show inline style rendering when style binding is array (#7814)

fix #7813",leon,2018-03-13T15:07:58Z
a6169d1eb71d64eacddf1738e72d21725e2bff00,"fix(model): fix static input type being overwritten by v-bind object (#7819)

fix #7811",Hiroki Osame,2018-03-13T15:05:58Z
6dd73e9ee44c09f04d3f616fcce18750a55e2e4f,"fix: named slots for nested functional components

Named slots should be respecred when passing raw children down multiple
layers of functional components.

fix #7710",Evan You,2018-03-12T19:39:39Z
215f877d1b7eb6583f7adf15676ead8611f07379,"fix(keep-alive): run prune after render for correct active component check

fix #7566",Evan You,2018-03-12T17:05:31Z
4378fc5124067c2b3a3517dd7f527edd9be2ad37,"fix: fix keyName checking for arrow keys in IE11

fix #7806",Evan You,2018-03-12T15:40:35Z
984927a1a98d10ad8af44f2accfb08d34d517610,"fix: fix regression on duplicate component init when using shared data objects

fix #7805",Evan You,2018-03-12T14:50:27Z
cf0b1b745f6b98f4e010f2e0b4c2351bb5a7b812,ci: use yarn.lock instead of package-lock.json,Evan You,2018-03-12T13:34:02Z
702000971c5a355c937607edb930b67311c78f5d,chore: fix typo,Evan You,2018-03-12T13:27:50Z
35dc8c2555da884bfb65451391887966bc411a98,types: add Fragment in RenderState typing (#7802),JK,2018-03-12T13:34:41Z
882e7199fd8eee039291c4b9f7f324dcf46f32fd,"fix(ssr): fix SSR for async functional components

fix #7784",Evan You,2018-03-11T21:09:51Z
666cdbd71e15de01e4b4468cb5b52ec882cae159,test(vdom): add test case for #7786 (#7793),JK,2018-03-11T18:04:31Z
71b4b25375fa4bcd929e1161c35cab133e4a7c23,"fix: allow multiline expression in v-for

fix #7792",Evan You,2018-03-11T15:51:51Z
af5453cd5e90461531f1711b5ecb6bd47136e7b0,build: release 2.5.15,Evan You,2018-03-10T23:36:42Z
bafc73f42705e277c1ae9390475fb455e5974fd6,build: build 2.5.15,Evan You,2018-03-10T23:36:38Z
84a9a9d61057f6f40a9ad2bee456b39ef0a8f001,"fix: do not traverse VNodes when regsitering dependencies

fix #7786",Evan You,2018-03-10T18:39:29Z
387d2567ebec83db47d2049eec006a1ffc83451a,build: release 2.5.14,Evan You,2018-03-09T21:41:47Z
a08feed8c410b89fa049fdbd6b9459e2d858e912,build: build 2.5.14,Evan You,2018-03-09T21:41:25Z
2c52c4265ba420ff47dc35eb1060a57c0813ee5d,workflow: specify e2e env when releasing,Evan You,2018-03-09T21:36:24Z
83ea0da4b0d39ea97dab8059a7442610f116e4b5,chore: coverage,Evan You,2018-03-09T21:29:00Z
81e1e47cabbd479e2a285f03120944f1efffe749,"fix: respect type order when boolean casting multi-typed props

fix #7485",Evan You,2018-03-09T19:46:00Z
a2cd412876c68ff0fac8e70c82676684c6f82770,refactor: observerState,Evan You,2018-03-09T17:39:22Z
318f29fcdf3372ff57a09be6d1dc595d14c92e70,"fix(core): disable dependency collection in lifecycle hooks and data getter (#7596)

This fixes the parent being updated more than necessary due to collecting child props
as dependencies during its own update computation.

fix #7573",AchillesJ,2018-03-09T18:13:16Z
d7d9b002fd60d246b1ef65f71b55b45f46563b4d,chore: fix typo (#7781),Pig Fang,2018-03-09T13:54:55Z
6bc75cacb72c0cc7f3d1041b5d9ff447ac2f5f69,fix(v-on): return handler value when using modifiers (#7704),Alex,2018-03-08T22:09:53Z
db584931e20f9ad4b423cfc14d587f9d0240a565,fix(v-model): handle trailing whitespaces in expression (#7737),Eduardo San Martin Morote,2018-03-08T22:01:38Z
550c3c0d14af5485bb7e507c504664a7136e9bf9,"fix(model): fix array index binding for v-model checkbox (#7671)

Closes #7670",Eduardo San Martin Morote,2018-03-08T21:54:33Z
144bf5a99e2ebd644f80bc8ab61cd1bf0366961a,fix(types): prefer normal component over functional one (#7687),Herrington Darkholme,2018-03-08T18:55:52Z
68b51f2620a8245398d7c95b8afd523d0917d10b,chore: fix comment grammar mistake (#7739),Lars Stegman,2018-03-08T17:21:57Z
6931a47c5c5664d4df2a99dd5c1b275ccef625bc,refactor: use more accurate variable name (#7755),Gcaufy,2018-03-08T17:21:11Z
8053f6043c8e24f4bbd2002ab960a86f5c94c541,chore: merge imports (#7762),Huo Chunyang,2018-03-08T17:09:48Z
f83987bb7022a4fa50b59445158b824debcbf6b4,chore: update downloads badge to point to graph of downloads (#7733),Chang Wang,2018-03-08T17:07:57Z
9e04f6af2792f709417f4d39113e7723aae69918,test: add unit tests for core/observer/dep (#7738),Sergei Chipiga,2018-03-08T17:06:46Z
6b8516b2dde52be643ee6855b45b253a17ed0461,fix(types): fix wrong errorCaptured type (#7712),katashin,2018-03-08T17:05:03Z
2b0fc381fcc2888b05fbbdf314b8450d3f31d396,docs: update Angular's commit convention link (#7666),Stanimira Vlaeva,2018-03-08T17:00:11Z
acd92cf981d384d4006c81b9001a6d35957630dc,chore: unify the terms 'microtask' and '(macro) task' (#7641),Yao Ding,2018-03-08T16:58:14Z
b2092dbff9ab0ccfa8e59ed3ca540cca0715c683,fix(types): make render option in functional components to optional (#7663),katashin,2018-03-08T16:55:27Z
ec9152f67ac6b910012059df7f3a67e5517e205f,"ci: use latest version of codecov binary (#7665)

closes #7664",Eduardo San Martin Morote,2018-03-08T16:55:01Z
db1b18ceec51761f1bcd6160c51e02b36b86a9c2,fix(types): add missing `listeners` type on RenderContext (#7584),katashin,2018-03-08T16:52:01Z
